Title,Schema,Group,Original_word,Synonym,Score,Result,Safeguard2,Cost,Time
87875,nhanes,diabetes_status,doctor told you have diabetes,diabetes diagnosis,0.294754,"{'diabetes diagnosis': [{'cycle': '2011-2012', 'table': 'nhanes.diq_g', 'column': 'doctor_told_you_have_diabetes', 'example_values': ['No', 'Borderline', 'Yes']}, {'cycle': '2013-2014', 'table': 'nhanes.diq_h', 'column': 'doctor_told_you_have_diabetes', 'example_values': ['No', 'Borderline', 'Yes']}, {'cycle': '2015-2016', 'table': 'nhanes.diq_i', 'column': 'doctor_told_you_have_diabetes', 'example_values': ['No', 'Borderline', 'Yes']}, {'cycle': '2017-2020', 'table': 'nhanes.p_diq', 'column': 'doctor_told_you_have_diabetes', 'example_values': ['No', 'Borderline', 'Yes']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3826, 'output_tokens': 127, 'total_cost': 0.0014653000000000001, 'formatted_total_cost': '$0.001465'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3826, 'output_tokens': 127, 'total_cost': 0.0014653000000000001, 'formatted_total_cost': '$0.001465'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3860, 'output_tokens': 127, 'total_cost': 0.0014754999999999998, 'formatted_total_cost': '$0.001475'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3860, 'output_tokens': 127, 'total_cost': 0.0014754999999999998, 'formatted_total_cost': '$0.001475'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3821, 'output_tokens': 125, 'total_cost': 0.0014588000000000001, 'formatted_total_cost': '$0.001459'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3821, 'output_tokens': 125, 'total_cost': 0.0014588000000000001, 'formatted_total_cost': '$0.001459'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3953, 'output_tokens': 127, 'total_cost': 0.0015033999999999998, 'formatted_total_cost': '$0.001503'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3953, 'output_tokens': 127, 'total_cost': 0.0015033999999999998, 'formatted_total_cost': '$0.001503'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 390, 'output_tokens': 3, 'total_cost': 0.0001245, 'formatted_total_cost': '$0.000124'}]",33.412129
87996,nhanes,q8,moving or speaking slowly or too fast,physical rhythm feels broken or unstable,0.645748,"{'physical rhythm feels broken or unstable': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'moving_or_speaking_slowly_or_too_fast', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'moving_or_speaking_slowly_or_too_fast', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3943, 'output_tokens': 131, 'total_cost': 0.0015104, 'formatted_total_cost': '$0.001510'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3943, 'output_tokens': 131, 'total_cost': 0.0015104, 'formatted_total_cost': '$0.001510'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3932, 'output_tokens': 131, 'total_cost': 0.0015071, 'formatted_total_cost': '$0.001507'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3932, 'output_tokens': 131, 'total_cost': 0.0015071, 'formatted_total_cost': '$0.001507'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 316, 'output_tokens': 3, 'total_cost': 0.00010229999999999999, 'formatted_total_cost': '$0.000102'}]",23.280457
89084,nhanes,q5,poor appetite or overeating,hunger patterns unpredictable,0.439956,"{'hunger patterns unpredictable': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'poor_appetite_or_overeating', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'poor_appetite_or_overeating', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3805, 'output_tokens': 101, 'total_cost': 0.0013939999999999998, 'formatted_total_cost': '$0.001394'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3805, 'output_tokens': 101, 'total_cost': 0.0013939999999999998, 'formatted_total_cost': '$0.001394'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3933, 'output_tokens': 101, 'total_cost': 0.0014324, 'formatted_total_cost': '$0.001432'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3933, 'output_tokens': 101, 'total_cost': 0.0014324, 'formatted_total_cost': '$0.001432'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 305, 'output_tokens': 3, 'total_cost': 9.9e-05, 'formatted_total_cost': '$0.000099'}]",22.383072
89187,nhanes,q8,moving or speaking slowly or too fast,noticeable shift in how quickly you move or speak,0.311817,"{'noticeable shift in how quickly you move or speak': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'moving_or_speaking_slowly_or_too_fast', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'moving_or_speaking_slowly_or_too_fast', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 4165, 'output_tokens': 129, 'total_cost': 0.001572, 'formatted_total_cost': '$0.001572'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 4165, 'output_tokens': 129, 'total_cost': 0.001572, 'formatted_total_cost': '$0.001572'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3933, 'output_tokens': 131, 'total_cost': 0.0015074, 'formatted_total_cost': '$0.001507'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3933, 'output_tokens': 131, 'total_cost': 0.0015074, 'formatted_total_cost': '$0.001507'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 319, 'output_tokens': 3, 'total_cost': 0.0001032, 'formatted_total_cost': '$0.000103'}]",14.975113
89203,nhanes,race,race/hispanic origin,self-identified race,0.533085,"{'self-identified race': [{'cycle': '2011-2012', 'table': 'nhanes.demo_g', 'column': 'race_hispanic_origin', 'example_values': ['Non-Hispanic Black', 'Mexican American', 'Other Race - Including Multi-Racial', 'Other Hispanic', 'Non-Hispanic White']}, {'cycle': '2013-2014', 'table': 'nhanes.demo_h', 'column': 'race_hispanic_origin', 'example_values': ['Non-Hispanic Black', 'Mexican American', 'Other Race - Including Multi-Racial', 'Other Hispanic', 'Non-Hispanic White']}, {'cycle': '2015-2016', 'table': 'nhanes.demo_i', 'column': 'race_hispanic_origin', 'example_values': ['Non-Hispanic Black', 'Mexican American', 'Other Race - Including Multi-Racial', 'Other Hispanic', 'Non-Hispanic White']}, {'cycle': '2017-2020', 'table': 'nhanes.p_demo', 'column': 'race_hispanic_origin', 'example_values': ['Non-Hispanic Black', 'Mexican American', 'Other Race - Including Multi-Racial', 'Other Hispanic', 'Non-Hispanic White']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3293, 'output_tokens': 85, 'total_cost': 0.0012004, 'formatted_total_cost': '$0.001200'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3293, 'output_tokens': 85, 'total_cost': 0.0012004, 'formatted_total_cost': '$0.001200'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3305, 'output_tokens': 85, 'total_cost': 0.001204, 'formatted_total_cost': '$0.001204'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3305, 'output_tokens': 85, 'total_cost': 0.001204, 'formatted_total_cost': '$0.001204'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3300, 'output_tokens': 85, 'total_cost': 0.0012025, 'formatted_total_cost': '$0.001203'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3300, 'output_tokens': 85, 'total_cost': 0.0012025, 'formatted_total_cost': '$0.001203'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3458, 'output_tokens': 85, 'total_cost': 0.0012499, 'formatted_total_cost': '$0.001250'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3458, 'output_tokens': 85, 'total_cost': 0.0012499, 'formatted_total_cost': '$0.001250'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 456, 'output_tokens': 3, 'total_cost': 0.00014429999999999998, 'formatted_total_cost': '$0.000144'}]",31.415129
89767,nhanes,urine_creatinine,"creatinine, urine (mg/dl)",renal creatinine excretion,0.32115,"{'renal creatinine excretion': [{'cycle': '2007-2008', 'table': 'nhanes.alb_cr_e', 'column': 'creatinine_urine_mg_dl', 'example_values': ['519.0', '154.0', '346.0', '174.0', '96.0']}, {'cycle': '2009-2010', 'table': 'nhanes.alb_cr_f', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '547.0', '96.0']}, {'cycle': '2011-2012', 'table': 'nhanes.alb_cr_g', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '96.0', '322.0']}, {'cycle': '2013-2014', 'table': 'nhanes.alb_cr_h', 'column': 'creatinine_urine_mg_dl', 'example_values': ['519.0', '154.0', '346.0', '174.0', '96.0']}, {'cycle': '2015-2016', 'table': 'nhanes.alb_cr_i', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '96.0', '322.0']}, {'cycle': '2017-2018', 'table': 'nhanes.alb_cr_j', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '615.0', '346.0', '174.0', '96.0']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2792, 'output_tokens': 90, 'total_cost': 0.0010626000000000001, 'formatted_total_cost': '$0.001063'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1205, 'output_tokens': 74, 'total_cost': 0.0005464999999999999, 'formatted_total_cost': '$0.000546'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1205, 'output_tokens': 74, 'total_cost': 0.0005464999999999999, 'formatted_total_cost': '$0.000546'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3048, 'output_tokens': 90, 'total_cost': 0.0011393999999999998, 'formatted_total_cost': '$0.001139'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1142, 'output_tokens': 74, 'total_cost': 0.0005276, 'formatted_total_cost': '$0.000528'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1142, 'output_tokens': 74, 'total_cost': 0.0005276, 'formatted_total_cost': '$0.000528'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3137, 'output_tokens': 90, 'total_cost': 0.0011661, 'formatted_total_cost': '$0.001166'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1366, 'output_tokens': 90, 'total_cost': 0.0006348, 'formatted_total_cost': '$0.000635'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1366, 'output_tokens': 90, 'total_cost': 0.0006348, 'formatted_total_cost': '$0.000635'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3156, 'output_tokens': 88, 'total_cost': 0.0011668, 'formatted_total_cost': '$0.001167'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1315, 'output_tokens': 90, 'total_cost': 0.0006195, 'formatted_total_cost': '$0.000620'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1315, 'output_tokens': 90, 'total_cost': 0.0006195, 'formatted_total_cost': '$0.000620'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3452, 'output_tokens': 88, 'total_cost': 0.0012556, 'formatted_total_cost': '$0.001256'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3452, 'output_tokens': 88, 'total_cost': 0.0012556, 'formatted_total_cost': '$0.001256'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3311, 'output_tokens': 90, 'total_cost': 0.0012182999999999999, 'formatted_total_cost': '$0.001218'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3311, 'output_tokens': 90, 'total_cost': 0.0012182999999999999, 'formatted_total_cost': '$0.001218'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 651, 'output_tokens': 5, 'total_cost': 0.0002078, 'formatted_total_cost': '$0.000208'}]",72.035705
91625,nhanes,waist_circumference,waist circumference (cm),midsection circumference,0.301767,"{'midsection circumference': [{'cycle': '2007-2008', 'table': 'nhanes.bmx_e', 'column': 'waist_circumference_cm', 'example_values': ['121.7', '60.5', '79.2', '44.6', '132.7']}, {'cycle': '2009-2010', 'table': 'nhanes.bmx_f', 'column': 'waist_circumference_cm', 'example_values': ['121.7', '60.5', '79.2', '44.6', '132.7']}, {'cycle': '2011-2012', 'table': 'nhanes.bmx_g', 'column': 'waist_circumference_cm', 'example_values': ['121.7', '60.5', '79.2', '44.6', '132.7']}, {'cycle': '2013-2014', 'table': 'nhanes.bmx_h', 'column': 'waist_circumference_cm', 'example_values': ['121.7', '60.5', '79.2', '44.6', '132.7']}, {'cycle': '2015-2016', 'table': 'nhanes.bmx_i', 'column': 'waist_circumference_cm', 'example_values': ['121.7', '60.5', '79.2', '132.7', '136.2']}, {'cycle': '2017-2018', 'table': 'nhanes.bmx_j', 'column': 'waist_circumference_cm', 'example_values': ['153.2', '121.7', '60.5', '79.2', '44.6']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3184, 'output_tokens': 78, 'total_cost': 0.0011502, 'formatted_total_cost': '$0.001150'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3184, 'output_tokens': 78, 'total_cost': 0.0011502, 'formatted_total_cost': '$0.001150'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3262, 'output_tokens': 78, 'total_cost': 0.0011736000000000001, 'formatted_total_cost': '$0.001174'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3262, 'output_tokens': 78, 'total_cost': 0.0011736000000000001, 'formatted_total_cost': '$0.001174'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3116, 'output_tokens': 76, 'total_cost': 0.0011248, 'formatted_total_cost': '$0.001125'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3116, 'output_tokens': 76, 'total_cost': 0.0011248, 'formatted_total_cost': '$0.001125'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3240, 'output_tokens': 78, 'total_cost': 0.0011669999999999999, 'formatted_total_cost': '$0.001167'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3240, 'output_tokens': 78, 'total_cost': 0.0011669999999999999, 'formatted_total_cost': '$0.001167'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3125, 'output_tokens': 76, 'total_cost': 0.0011275, 'formatted_total_cost': '$0.001128'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3125, 'output_tokens': 76, 'total_cost': 0.0011275, 'formatted_total_cost': '$0.001128'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3110, 'output_tokens': 76, 'total_cost': 0.0011229999999999999, 'formatted_total_cost': '$0.001123'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3110, 'output_tokens': 76, 'total_cost': 0.0011229999999999999, 'formatted_total_cost': '$0.001123'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 622, 'output_tokens': 3, 'total_cost': 0.0001941, 'formatted_total_cost': '$0.000194'}]",20.872525
91764,nhanes,insulin_therapy_duration,how long taking insulin,insulin administration,0.339179,"{'insulin administration': [{'cycle': '2011-2012', 'table': 'nhanes.diq_g', 'column': 'taking_insulin_now', 'example_values': ['No', 'Yes']}, {'cycle': '2013-2014', 'table': 'nhanes.diq_h', 'column': 'taking_insulin_now', 'example_values': ['No', 'Yes']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3717, 'output_tokens': 80, 'total_cost': 0.0013151, 'formatted_total_cost': '$0.001315'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3717, 'output_tokens': 80, 'total_cost': 0.0013151, 'formatted_total_cost': '$0.001315'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3757, 'output_tokens': 80, 'total_cost': 0.0013271000000000001, 'formatted_total_cost': '$0.001327'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3757, 'output_tokens': 80, 'total_cost': 0.0013271000000000001, 'formatted_total_cost': '$0.001327'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 264, 'output_tokens': 3, 'total_cost': 8.67e-05, 'formatted_total_cost': '$0.000087'}]",14.094983
91778,nhanes,q1,have little interest in doing things,the color has drained out of life,0.825974,"{'the color has drained out of life': [{'cycle': '2011-2012', 'table': 'nhanes.fsq_g', 'column': 'hh_worried_run_out_of_food', 'example_values': ['Often true', 'Sometimes true', 'Never true']}, {'cycle': '2013-2014', 'table': 'nhanes.fsq_h', 'column': 'hh_worried_run_out_of_food', 'example_values': ['Often true', 'Sometimes true', 'Never true']}]}","[""Multiple variables candidates detected for 'the color has drained out of life' across cycles: ['hh_food_didn_t_last', 'hh_worried_run_out_of_food']"", '\nSearching for a candidate available in all cycles...', ""Found a candidate that is available from all cycles: 'hh_worried_run_out_of_food'"", ""   (From: 'Food Security' - fsq_g)"", '   If you prefer to use other candidates, consider adjusting your time period and replace the color has drained out of life with other candidate\n', ""   Rebuilding results for 'the color has drained out of life' using 'hh_worried_run_out_of_food'."", ""The selected candidate variable may not be the suitable keyword No because the column 'hh_worried_run_out_of_food' measures food insecurity, which is a specific socio-economic concern, while the keyword 'the color has drained out of life' describes a general emotional state of despair, sadness, or loss of vitality. The column does not directly capture the broad emotional sentiment expressed by the keyword.""]","[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3640, 'output_tokens': 172, 'total_cost': 0.001522, 'formatted_total_cost': '$0.001522'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3640, 'output_tokens': 172, 'total_cost': 0.001522, 'formatted_total_cost': '$0.001522'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3795, 'output_tokens': 113, 'total_cost': 0.001421, 'formatted_total_cost': '$0.001421'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3795, 'output_tokens': 113, 'total_cost': 0.001421, 'formatted_total_cost': '$0.001421'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 414, 'output_tokens': 27, 'total_cost': 0.0001917, 'formatted_total_cost': '$0.000192'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 85, 'output_tokens': 14, 'total_cost': 6.049999999999999e-05, 'formatted_total_cost': '$0.000060'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 295, 'output_tokens': 74, 'total_cost': 0.0002735, 'formatted_total_cost': '$0.000273'}]",39.296967
91870,nhanes,q1,have little interest in doing things,finding no pleasure in things you once enjoyed,0.404022,"{'finding no pleasure in things you once enjoyed': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'have_little_interest_in_doing_things', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'have_little_interest_in_doing_things', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3905, 'output_tokens': 106, 'total_cost': 0.0014365, 'formatted_total_cost': '$0.001437'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3905, 'output_tokens': 106, 'total_cost': 0.0014365, 'formatted_total_cost': '$0.001437'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3911, 'output_tokens': 106, 'total_cost': 0.0014383000000000002, 'formatted_total_cost': '$0.001438'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3911, 'output_tokens': 106, 'total_cost': 0.0014383000000000002, 'formatted_total_cost': '$0.001438'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 312, 'output_tokens': 3, 'total_cost': 0.0001011, 'formatted_total_cost': '$0.000101'}]",14.917292
92329,nhanes,q4,feeling tired or having little energy,persistent tiredness,0.303527,"{'persistent tiredness': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'feeling_tired_or_having_little_energy', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'feeling_tired_or_having_little_energy', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3809, 'output_tokens': 103, 'total_cost': 0.0014001999999999999, 'formatted_total_cost': '$0.001400'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3809, 'output_tokens': 103, 'total_cost': 0.0014001999999999999, 'formatted_total_cost': '$0.001400'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3834, 'output_tokens': 103, 'total_cost': 0.0014077, 'formatted_total_cost': '$0.001408'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3834, 'output_tokens': 103, 'total_cost': 0.0014077, 'formatted_total_cost': '$0.001408'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 306, 'output_tokens': 3, 'total_cost': 9.93e-05, 'formatted_total_cost': '$0.000099'}]",16.098697
92368,nhanes,urine_creatinine,"creatinine, urine (mg/dl)",creatinine removal via urination,0.400042,"{'creatinine removal via urination': [{'cycle': '2007-2008', 'table': 'nhanes.alb_cr_e', 'column': 'creatinine_urine_mg_dl', 'example_values': ['519.0', '154.0', '346.0', '174.0', '96.0']}, {'cycle': '2009-2010', 'table': 'nhanes.alb_cr_f', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '547.0', '96.0']}, {'cycle': '2011-2012', 'table': 'nhanes.alb_cr_g', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '96.0', '322.0']}, {'cycle': '2013-2014', 'table': 'nhanes.alb_cr_h', 'column': 'creatinine_urine_mg_dl', 'example_values': ['519.0', '154.0', '346.0', '174.0', '96.0']}, {'cycle': '2015-2016', 'table': 'nhanes.alb_cr_i', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '96.0', '322.0']}, {'cycle': '2017-2018', 'table': 'nhanes.alb_cr_j', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '615.0', '346.0', '174.0', '96.0']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2878, 'output_tokens': 90, 'total_cost': 0.0010884, 'formatted_total_cost': '$0.001088'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1198, 'output_tokens': 90, 'total_cost': 0.0005844, 'formatted_total_cost': '$0.000584'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1198, 'output_tokens': 90, 'total_cost': 0.0005844, 'formatted_total_cost': '$0.000584'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3079, 'output_tokens': 90, 'total_cost': 0.0011487, 'formatted_total_cost': '$0.001149'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1146, 'output_tokens': 74, 'total_cost': 0.0005288000000000001, 'formatted_total_cost': '$0.000529'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1146, 'output_tokens': 74, 'total_cost': 0.0005288000000000001, 'formatted_total_cost': '$0.000529'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2825, 'output_tokens': 84, 'total_cost': 0.0010574999999999998, 'formatted_total_cost': '$0.001057'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1365, 'output_tokens': 90, 'total_cost': 0.0006345, 'formatted_total_cost': '$0.000634'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1365, 'output_tokens': 90, 'total_cost': 0.0006345, 'formatted_total_cost': '$0.000634'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3120, 'output_tokens': 88, 'total_cost': 0.001156, 'formatted_total_cost': '$0.001156'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1313, 'output_tokens': 74, 'total_cost': 0.0005789, 'formatted_total_cost': '$0.000579'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1313, 'output_tokens': 74, 'total_cost': 0.0005789, 'formatted_total_cost': '$0.000579'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3224, 'output_tokens': 88, 'total_cost': 0.0011871999999999998, 'formatted_total_cost': '$0.001187'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3224, 'output_tokens': 88, 'total_cost': 0.0011871999999999998, 'formatted_total_cost': '$0.001187'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3263, 'output_tokens': 90, 'total_cost': 0.0012039, 'formatted_total_cost': '$0.001204'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3263, 'output_tokens': 90, 'total_cost': 0.0012039, 'formatted_total_cost': '$0.001204'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 652, 'output_tokens': 3, 'total_cost': 0.0002031, 'formatted_total_cost': '$0.000203'}]",67.673231
